frame,frame_hash,stream_checksum,teps,scoring_calls,bound_checks,compact_lookups,dual_solver_ops,dual_updates,dual_group_solves,oracle_candidates,oracle_w1_candidates,oracle_w2_candidates,oracle_primitive_ops,dual_witness_candidates,dual_witness_primitive_ops,score_primitive_ops,total_primitive_ops,ops_w1,ops_w2,ops_w3,structural_checks,word_mismatch,metric_mismatch,tie_mismatch
492,11576783333258463119,16271719603802867143,2132,3042,3967,754388,4752644,176,2288,678384,28856,649528,46750784,2288,162448,194688,52618919,0,0,4752644,0,0,0,0
493,13988369725958645690,14158319484250377382,1782,2660,3605,721666,4304807,131,1703,554399,15905,538494,38221721,1703,120913,170240,43542952,0,0,4304807,0,0,0,0
494,5898872008016334193,1746255145263829884,1934,2985,3911,757015,4959084,182,2366,676492,23374,653118,46631200,2366,167986,191040,52710236,0,0,4959084,0,0,0,0
495,15822893775796851788,11815255012873757323,2083,3120,4036,775820,4939480,216,2808,710747,39813,670934,48961917,2808,199368,199680,55080301,0,0,4939480,0,0,0,0
496,16281339674383222854,8244097601339821662,2109,3111,4028,771429,4955067,214,2782,707591,39199,668392,48745381,2782,197522,199104,54872531,0,0,4955067,0,0,0,0
497,7937224572244188468,11558729391643768793,2037,3089,4008,752624,4953416,204,2652,686436,26369,660067,47311346,2652,188292,197696,53407382,0,0,4953416,0,0,0,0
498,2472945768402643684,11950289729280754794,2213,3138,4019,758803,5042791,193,2509,697075,35300,661775,48027575,2509,178139,200832,54212159,0,0,5042791,0,0,0,0
499,18318652739687993667,2217448632330241938,1819,2778,3713,716219,4328480,140,1820,593671,16813,576858,40929673,1820,129220,177792,46285097,0,0,4328480,0,0,0,0
500,3770895321614423100,10618612768874432061,2359,3237,4103,776451,4948892,224,2912,712973,41856,671117,49111425,2912,206752,207168,55254791,0,0,4948892,2560,0,0,0
501,12278608987047259568,1259560395184871782,1965,2985,3911,774143,4951284,181,2353,674376,29009,645367,46473926,2353,167063,191040,52561367,0,0,4951284,0,0,0,0
502,1072940585732709761,15784556539348246968,1862,2778,3713,744249,4546477,146,1898,600763,16316,584447,41420015,1898,134758,177792,47027004,0,0,4546477,0,0,0,0
503,18034076125913544045,11291032676390790778,2202,3238,4095,780216,4975087,217,2821,708366,38574,669792,48800106,2821,200291,207232,54967027,0,0,4975087,0,0,0,0
504,16033599779080455186,3942083300940021927,2139,3172,4087,778273,4935476,217,2821,705676,36481,669195,48618682,2821,200291,203008,54739817,0,0,4935476,0,0,0,0
505,10339549290442410553,15614093670076556781,1873,2750,3686,744436,4472559,141,1833,613771,19478,594293,42311243,1833,130143,176000,47838067,0,0,4472559,0,0,0,0
506,15253381621617792018,8665236872977132092,2066,3111,4028,750860,5121688,217,2821,702885,33524,669361,48432017,2821,200291,199104,54707988,0,0,5121688,0,0,0,0
507,8437527690273272990,4150323200538051205,2082,3120,4036,758640,5124964,220,2860,707859,37109,670750,48768053,2860,203060,199680,55058433,0,0,5124964,0,0,0,0
508,10092416097232429819,2843508664259847997,2051,3101,4019,773275,4933552,208,2704,703582,38052,665530,48471054,2704,191984,198464,54572348,0,0,4933552,0,0,0,0
509,15846737518840069779,14741305994458893589,1985,3003,3928,758011,4997551,187,2431,684006,25798,658208,47144818,2431,172601,192192,53269101,0,0,4997551,0,0,0,0
510,17534456451358536111,3708211007192885297,1689,2660,3655,729732,4288661,130,1690,554068,12705,541363,38205282,1690,119990,170240,43517560,0,0,4288661,0,0,0,0
511,11873213722005862356,4081836860959624914,2158,3135,4049,762020,4939480,224,2912,712297,40523,671774,49067447,2912,206752,200640,55180388,0,0,4939480,0,0,0,0
512,14486592820706631026,6797613288946592559,1889,2691,3629,726853,4178343,131,1703,591891,22094,569797,40796291,1703,120913,172224,45998253,0,0,4178343,0,0,0,0
513,4025204711630103363,17765112397826845815,1450,2376,3505,643809,3419507,93,1209,408919,8555,400364,28198301,1209,85839,152064,32503025,0,0,3419507,0,0,0,0
514,3828652574031787416,16154582526321369916,1949,2925,3854,742103,4826276,168,2184,647704,16481,631223,44658614,2184,155064,187200,50573111,0,0,4826276,0,0,0,0
515,11313400724548692022,7707747997781978833,2169,3164,4031,767186,5065268,197,2561,696825,36243,660582,48008439,2561,181831,202496,54229251,0,0,5065268,0,0,0,0
516,11638525164681218160,8896115213884502466,2044,3036,3959,768968,4862039,190,2470,671490,22895,648595,46287020,2470,175370,194304,52291660,0,0,4862039,0,0,0,0
517,7716935903689708717,15306103844841269532,2092,3065,3986,757940,5083182,201,2613,700945,36956,663989,48291293,2613,185523,196160,54518084,0,0,5083182,0,0,0,0
518,4058011865849492032,13939355355731598023,2287,3283,4144,768884,4925128,216,2808,712292,43126,669166,49061896,2808,199368,210112,55169532,0,0,4925128,0,0,0,0
519,9066656729121781112,14528250421775902340,2122,3003,3928,739738,4997551,187,2431,685201,29199,656002,47220471,2431,172601,192192,53326481,0,0,4997551,0,0,0,0
520,546857205464664645,10856301570145447358,2164,3222,4137,790862,4766944,208,2704,709567,41753,667814,48876617,2704,191984,206208,54836752,0,0,4766944,0,0,0,0
521,4034299698145399307,15229638548459539002,2294,3335,4195,781192,4922008,210,2730,711033,44147,666886,48972983,2730,193830,213440,55087648,0,0,4922008,0,0,0,0
522,17476387217748300711,879928261743629222,1745,2778,3799,751472,4547205,146,1898,593433,14588,578845,40917701,1898,134758,177792,46532727,0,0,4547205,0,0,0,0
523,10697020065405924224,10130278626578927117,2140,3191,4104,769433,4929860,224,2912,715238,42534,672704,49266354,2912,206752,204224,55380727,0,0,4929860,0,0,0,0
524,15931168935008656396,4592290657160576126,2245,3296,4154,777101,4770272,216,2808,713481,42517,670964,49145155,2808,199368,210944,55106994,0,0,4770272,0,0,0,0
525,17786954505656660641,17553473263598314372,2082,3111,4028,764406,5121324,217,2821,707957,37295,670662,48774443,2821,200291,199104,55063596,0,0,5121324,0,0,0,0
526,12029076610089283439,5225432783559662788,1927,2880,3811,762303,4735120,160,2080,658316,22262,636054,45379280,2080,147680,184320,51212514,0,0,4735120,0,0,0,0
527,5819353566424271941,14046771203636798438,1811,2856,3798,763282,4697797,157,2041,608434,12429,596005,41957088,2041,144911,182784,47749660,0,0,4697797,0,0,0,0
528,16016040061679728463,2261488248272301274,2209,3128,4043,774270,5011032,220,2860,712394,40391,672003,49074404,2860,203060,200192,55267001,0,0,5011032,0,0,0,0
529,8536439472106739349,14034771328188012720,2035,3078,3998,739891,4936737,202,2626,703167,36967,666200,48444589,2626,186446,196992,54508653,0,0,4936737,0,0,0,0
530,2176703079267279479,6222282370769885720,2061,3100,4018,751510,5114161,213,2769,708405,37872,670533,48804201,2769,196599,198400,55068889,0,0,5114161,0,0,0,0
531,6369700480421593747,4474839884423216236,2124,2966,3893,760077,4730193,173,2249,681785,32614,649171,46977937,2249,159679,189824,52821603,0,0,4730193,0,0,0,0
532,2730986519077290424,3822407986819342051,2080,3128,4043,766756,4995120,220,2860,713228,40689,672539,49131354,2860,203060,200192,55300525,0,0,4995120,0,0,0,0
533,12849045245733171294,33534945419774142,2115,3111,4028,753174,4945512,213,2769,704313,36718,667595,48524161,2769,196599,199104,54622578,0,0,4945512,0,0,0,0
534,7832465412992783714,10686194295474488775,1516,2376,3719,639620,3591107,97,1261,436825,7879,428946,30125167,1261,89531,152064,34601208,0,0,3591107,0,0,0,0
535,7497195367722180584,6100338770374019732,2140,2966,3894,766073,4636814,165,2145,674567,28811,645756,46487501,2145,152295,189824,52236401,0,0,4636814,0,0,0,0
536,8227261731462856155,5527246421086519444,679121,682301,4095,786137,4925128,216,2808,711542,41511,670031,49013376,2808,199368,43667264,98595368,0,0,4925128,0,0,0,0
537,17485264431857448076,1482226281496930759,2108,3160,4077,769831,4926792,210,2730,705136,36910,668226,48580564,2730,193830,202240,54677334,0,0,4926792,0,0,0,0
538,4825051417355408953,8627870634937411549,1618,2595,3594,695953,3959605,118,1534,517178,12333,504845,35660616,1534,108914,166080,40594762,0,0,3959605,0,0,0,0
539,2335761521077289282,6873145610101513708,2046,2880,3811,756436,4735120,160,2080,661189,22313,638876,45577415,2080,147680,184320,51404782,0,0,4735120,0,0,0,0
540,5336102852231288255,9691678115240896768,2184,3187,4101,778089,4614688,209,2717,711478,41463,670015,49009056,2717,192907,203968,54802809,0,0,4614688,0,0,0,0
541,8879022569292388333,15023935061540084910,2071,3121,4040,777439,4982497,202,2626,698731,33095,665636,48146249,2626,186446,199744,54296415,0,0,4982497,0,0,0,0
542,3361348252604213287,12056153300320930110,2372,3194,4063,769982,5107921,209,2717,706001,38858,667143,48636353,2717,192907,204416,54915642,0,0,5107921,0,0,0,0
543,10122067216521551917,4189471345221191444,2232,3063,3984,780170,5075681,202,2626,696762,32913,663849,48010752,2626,186446,196032,54253065,0,0,5075681,0,0,0,0
544,9493247934603932636,13512764101591511079,2111,3020,3944,755502,5015036,189,2457,686819,29682,657137,47331147,2457,174447,193280,53473356,0,0,5015036,0,0,0,0
545,10146694556736176973,1250765802986136425,2188,3090,4009,759724,5109481,210,2730,706380,37712,668668,48664796,2730,193830,197760,54929600,0,0,5109481,0,0,0,0
546,8003997507413352174,14601475483233226460,1754,2805,3795,744109,4577196,148,1924,621830,14101,607729,42878068,1924,136604,179520,48519292,0,0,4577196,0,0,0,0
547,6603960482610020736,10175893207350623687,2465,3279,4143,775626,4935476,217,2821,711222,42177,669045,48989964,2821,200291,209856,55115356,0,0,4935476,0,0,0,0
548,17211681883597533513,2066012383376528869,2167,3208,4075,762668,5115253,214,2782,707804,38264,669540,48761948,2782,197522,205312,55046778,0,0,5115253,0,0,0,0
549,17389524673632328608,7800411151420840342,2033,3020,3944,742781,5025683,191,2483,687775,28825,658950,47398825,2483,176293,193280,53540806,0,0,5025683,0,0,0,0
550,12080290410387591241,4631293495394377196,1760,2750,3714,738943,4487184,142,1846,593690,17665,576025,40929280,1846,131066,176000,46466187,0,0,4487184,0,0,0,0
551,7652851813370030783,4960817407635589740,2311,3304,4159,767829,4849416,213,2769,714220,42834,671386,49195512,2769,196599,211456,55224971,0,0,4849416,0,0,0,0
552,14065052034159838740,17011513443400916163,2134,3187,4102,750285,4819776,209,2717,708084,38563,669521,48780670,2717,192907,203968,54751708,0,0,4819776,0,0,0,0
553,674705352967029218,12448072160037665570,2052,3078,3998,785857,4904341,202,2626,700666,35459,665207,48275036,2626,186446,196992,54352670,0,0,4904341,0,0,0,0
554,7019131355554111573,9858118421280283112,2298,3336,4174,776979,5022875,221,2873,716680,43544,673136,49363832,2873,203983,213504,55585347,0,0,5022875,0,0,0,0
555,5872738573094656266,18383203963956490845,1428,2028,4811,511309,2478515,61,793,256789,5521,251268,17707399,793,56303,129792,20888129,0,0,2478515,0,0,0,0
556,1055675410619155363,1637254770442031909,2104,3036,3959,767262,5047523,194,2522,696063,34233,661830,47959881,2522,179062,194304,54151991,0,0,5047523,0,0,0,0
557,12147048754990568428,11282959607205883350,2030,3078,3998,739036,4915417,203,2639,696052,30816,665236,47965956,2639,187369,196992,54008768,0,0,4915417,0,0,0,0
558,12436428953288854489,16837924097927159932,1936,2985,3911,749379,4743336,172,2236,701054,38071,662983,48296584,2236,158756,191040,54143006,0,0,4743336,0,0,0,0
559,2655781743932671180,1954843205782732063,1925,2903,3833,740196,4607642,161,2093,661851,21309,640542,45625101,2093,148603,185792,51311167,0,0,4607642,0,0,0,0
560,11828024577298976742,11525888813681285186,1551,2415,3501,650829,3688334,101,1313,453926,9940,443986,31301014,1313,93223,154560,35891461,0,0,3688334,0,0,0,0
561,15502345197839159256,4182268435451599409,2165,3113,4035,772698,4626115,182,2366,683987,31137,652850,47132829,2366,167986,199232,52902895,0,0,4626115,0,0,0,0
562,14752344490270890083,7021006005466462293,1463,2376,3709,634364,3637491,99,1287,454034,9357,444677,31309632,1287,91377,152064,35828637,0,0,3637491,0,0,0,0
563,14608729376926156580,18437829627042708838,2052,3065,3986,767267,5083182,201,2613,701956,36954,665002,48361056,2613,185523,196160,54597174,0,0,5083182,0,0,0,0
564,3354891253350968017,3377920520313041400,2171,3228,4142,772100,4758143,214,2782,705911,39268,666643,48629323,2782,197522,206592,54567822,0,0,4758143,0,0,0,0
565,16685265364716975585,844356231132363270,2185,3224,4104,765348,4985968,212,2756,704240,37261,666979,48518038,2756,195676,206336,54675470,0,0,4985968,0,0,0,0
566,14842864649018849840,2210573490343041413,2217,3078,3998,757349,4956172,201,2613,696489,34139,662350,47989463,2613,185523,196992,54089497,0,0,4956172,0,0,0,0
567,5928217834996158424,7138027314132704394,2194,3111,4028,774351,4979572,212,2756,706910,37996,668914,48700798,2756,195676,199104,54853529,0,0,4979572,0,0,0,0
568,17434504922175953168,9710844928083121461,2135,3124,4044,764308,4888351,199,2587,693193,31866,661327,47766585,2587,183677,199936,53806901,0,0,4888351,0,0,0,0
569,7117658762721286890,3764946894157613340,2348,3347,4182,772222,4948788,216,2808,712773,42380,670393,49096577,2808,199368,214208,55235345,0,0,4948788,0,0,0,0
570,10203736539240994775,3061780863673954632,2180,3065,3986,759225,4932226,198,2574,695120,35113,660007,47893054,2574,182754,196160,53967405,0,0,4932226,0,0,0,0
571,11098166362092074578,2740551384970626393,2388,3402,4228,778443,4653857,197,2561,705893,41492,664401,48623633,2561,181831,217728,54459720,0,0,4653857,0,0,0,0
572,1573018371868451774,8431965404724663688,2270,3164,4080,755678,4927416,214,2782,710464,40619,669845,48940778,2782,197522,202496,55027970,0,0,4927416,0,0,0,0
573,11132766719071366564,16864684341497862163,2109,3147,4021,763968,4830683,187,2431,678572,25493,653079,46770482,2431,172601,201408,52743163,0,0,4830683,0,0,0,0
574,14938748621248242089,12114020525670308697,2478,3458,4261,795676,4540380,193,2509,705967,41542,664425,48628639,2509,178139,221312,54368407,0,0,4540380,0,0,0,0
575,15141505710327569973,11100609951996122915,2082,3128,4043,769286,5127876,224,2912,712680,39644,673036,49095632,2912,206752,200192,55403781,0,0,5127876,0,0,0,0
576,2522339944516760991,5496995116052564479,2102,3101,4019,762378,4970680,209,2717,697864,32192,665672,48088232,2717,192907,198464,54216680,0,0,4970680,0,0,0,0
577,3519511175855033996,14365059771449097512,1994,3020,3944,756132,5020951,190,2470,688528,29498,659030,47449436,2470,175370,193280,53599113,0,0,5020951,0,0,0,0
578,11175799046987977717,12361548059700877402,2147,3200,4093,771262,4841616,209,2717,712134,41067,671067,49055112,2717,192907,204800,55069790,0,0,4841616,0,0,0,0
579,12691594996910402128,344466236393507469,2043,3090,4009,760709,5025397,206,2678,701377,35060,666317,48324893,2678,190138,197760,54502906,0,0,5025397,0,0,0,0
580,824957630077728200,8292714424518333242,2106,3128,4043,775644,4947527,221,2873,710378,39596,670782,48936890,2873,203983,200192,55068279,0,0,4947527,0,0,0,0
581,8963110194823669978,2528759567673357867,2218,3051,3973,761552,4888182,194,2522,697737,35511,662226,48072831,2522,179062,195264,54100864,0,0,4888182,0,0,0,0
582,1689853167416151756,6499398239549448788,1905,2946,3874,757376,4867772,172,2236,659284,19181,640103,45452234,2236,158756,188544,51428556,0,0,4867772,0,0,0,0
583,12705560270689399401,15898021484841765826,2158,3168,4088,782416,4695834,191,2483,695228,34054,661174,47902624,2483,176293,202752,53764007,0,0,4695834,0,0,0,0
584,6679314516838931322,2346399211857136011,2182,3165,4060,760082,4925284,213,2769,706528,38036,668492,48674360,2769,196599,202560,54762945,0,0,4925284,0,0,0,0
585,205395166280809722,6847871900023254530,2224,3275,4165,771518,4558684,216,2808,712744,44268,668476,49090800,2808,199368,209600,54834135,0,0,4558684,0,0,0,0
586,17711132199357655307,2456977405722387606,2083,3110,4027,762199,5119452,217,2821,702698,34180,668518,48417802,2821,200291,199040,54702811,0,0,5119452,0,0,0,0
587,5798949640987736678,13454506702855301823,1642,2660,3681,705263,4271735,129,1677,522752,9797,512955,36050294,1677,119067,170240,41320280,0,0,4271735,0,0,0,0
588,3595770880642699403,10758061775254332935,1430,2336,3552,617384,3514784,94,1222,436793,10190,426603,30118337,1222,86762,149504,34490323,0,0,3514784,0,0,0,0
589,8980185292352069850,6400209470120888174,2334,3254,4147,781104,4735380,208,2704,708815,42018,666797,48824199,2704,191984,208256,54745070,0,0,4735380,0,0,0,0
590,1599472825661372013,10734987627005193304,2151,3101,4019,767616,5117008,214,2782,709275,38681,670594,48862613,2782,197522,198464,55147242,0,0,5117008,0,0,0,0
591,861103738198066900,16479487322364318595,2088,3120,4036,767638,4930692,217,2821,710342,39262,671080,48935074,2821,200291,199680,55037411,0,0,4930692,0,0,0,0
592,6278244716791771529,13777593739691147657,1352,1881,3541,438976,2305004,54,702,265062,6024,259038,18277230,702,49842,120384,21194977,0,0,2305004,0,0,0,0
593,11997336858890284665,14252076997100490447,2084,3134,4054,766029,4786470,190,2470,692753,32648,660105,47734661,2470,175370,200576,53667160,0,0,4786470,0,0,0,0
594,4205818518984144585,11712819959018657341,2237,3277,4190,766618,4554563,209,2717,714374,44163,670211,49203480,2717,192907,209728,54931486,0,0,4554563,0,0,0,0
595,6066573667813954280,1757411923530807542,1560,2561,3859,706876,4061356,118,1534,515410,9900,505510,35543490,1534,108914,163904,40588399,0,0,4061356,0,0,0,0
596,14609244935628395091,9851084483439647262,1464,2376,3511,633457,3391271,93,1209,456574,7675,448899,31488256,1209,85839,152064,35754398,0,0,3391271,0,0,0,0
597,1903729602926661768,15112913261840339073,2137,3121,4002,763144,4761861,173,2249,686981,32715,654266,47336259,2249,159679,199744,53224689,0,0,4761861,0,0,0,0
598,6375076593606782234,5862565523523289920,1744,2778,3763,750444,4533321,145,1885,598798,13017,585781,41291028,1885,133835,177792,46890183,0,0,4533321,0,0,0,0
599,14100832679551978938,5934152636289852701,2025,3078,3998,754493,4972500,201,2613,688380,28331,660049,47441558,2613,185523,196992,53555064,0,0,4972500,0,0,0,0
600,2124410564241919280,17686594631268813390,2000,3051,3973,773096,4956068,193,2509,691045,29455,661590,47623195,2509,178139,195264,53729735,0,0,4956068,0,0,0,0
601,10157325067802047470,10925330366732238419,2185,3177,4069,769031,5124964,220,2860,710356,38062,672294,48938440,2860,203060,203328,55242892,0,0,5124964,0,0,0,0
602,1388868243517417457,13727534151944332833,2234,3239,4095,769046,5075460,220,2860,710974,40641,670333,48975924,2860,203060,207296,55234881,0,0,5075460,0,0,0,0
603,11455655323498358508,10877701297452920962,2127,3178,4093,759318,4856124,213,2769,709942,40150,669792,48905698,2769,196599,203392,54925224,0,0,4856124,0,0,0,0
604,9196076904294381006,13799177890091203343,1523,2453,3536,665811,3803865,106,1378,487731,10932,476799,33631575,1378,97838,156992,38359617,0,0,3803865,0,0,0,0
605,11261183002884324459,11579464549762348527,2173,3128,4046,743905,4909645,206,2678,703522,36435,667087,48470148,2678,190138,200192,54518074,0,0,4909645,0,0,0,0
606,16935248220436306587,16527509678751000583,2219,3078,3998,752139,4899505,202,2626,699866,37006,662860,48216742,2626,186446,196992,54255822,0,0,4899505,0,0,0,0
607,8665111219771671266,746826052528572446,2099,3120,4036,771528,4948788,216,2808,702973,35224,667749,48434689,2808,199368,199680,54558089,0,0,4948788,0,0,0,0
608,12344316843894040173,17422445005758692464,1925,2952,3881,760540,4623892,160,2080,652978,24450,628528,45006582,2080,147680,188928,50731503,0,0,4623892,0,0,0,0
609,15442102946810924202,11412256090342198253,1364,1980,3514,486927,2578784,62,806,295008,4970,290038,20345612,806,57226,126720,23598783,0,0,2578784,0,0,0,0
610,13260056475735686285,4496111522415770711,2238,3163,4079,758609,4736368,209,2717,707901,39589,668312,48765991,2717,192907,202432,54660386,0,0,4736368,0,0,0,0
611,339397576250903691,9370641775723779223,1797,2805,3767,753472,4577196,148,1924,597594,12912,584682,41208162,1924,136604,179520,46858721,0,0,4577196,0,0,0,0
612,221151923736725493,12692036270898707153,2218,3090,4009,760348,5109481,210,2730,704314,36256,668058,48525154,2730,193830,197760,54790582,0,0,5109481,0,0,0,0
613,2441542289270940247,5779684091336869349,2160,3065,3986,761441,4969198,198,2574,701980,36998,664982,48362624,2574,182754,196160,54476163,0,0,4969198,0,0,0,0
614,2745968620229765810,16524562767159982568,2114,3111,4028,757467,5120596,216,2808,707860,38121,669739,48766098,2808,199368,199104,55046661,0,0,5120596,0,0,0,0
615,4713182381626846574,13766654445358089053,2182,3170,4086,770350,4930380,212,2756,707164,38833,668331,48716650,2756,195676,202880,54820022,0,0,4930380,0,0,0,0
616,1993988078026143436,11924175691212350062,2067,3020,3944,753206,5015036,189,2457,689264,29019,660245,47501178,2457,174447,193280,53641091,0,0,5015036,0,0,0,0
617,16003950986342310521,3134731417163780364,2189,3111,4028,755038,4997720,214,2782,709021,39656,669365,48843137,2782,197522,199104,54996549,0,0,4997720,0,0,0,0
618,1448929979945337566,12745087476487611449,2140,3078,3998,761084,4916392,201,2613,698612,34578,664034,48135072,2613,185523,196992,54199061,0,0,4916392,0,0,0,0
619,378026172324453297,11473586377980812483,2192,3065,3986,756981,5086042,202,2626,702525,35899,666626,48402427,2626,186446,196160,54632042,0,0,5086042,0,0,0,0
620,11784367204706456919,4617033734874652823,2163,3122,4011,772445,4875052,193,2509,699104,34950,664154,48168276,2509,178139,199808,54197731,0,0,4875052,0,0,0,0
621,5371584818921580350,2383185212503462994,1900,2856,3788,756829,4519320,154,2002,631451,21266,610185,43527587,2002,142142,182784,49132450,0,0,4519320,0,0,0,0
622,8390587683762868493,10129950718371388192,2185,3090,4009,742354,4934397,207,2691,705702,37415,668287,48618608,2691,191061,197760,54688189,0,0,4934397,0,0,0,0
623,5057135895183718154,13247521916945176705,1149,1265,17408,140393,488761,10,130,47716,1063,46653,3290278,130,9230,80960,4027030,0,0,488761,0,0,0,0
624,6973639689050442241,7119522225100301207,16,16,213,0,0,0,0,0,0,0,0,0,0,1024,1237,0,0,0,0,0,0,0
625,4575858298193425457,4130466104033084581,2119,3111,4028,735812,4948996,212,2756,707594,38755,668839,48746476,2756,195676,199104,54830092,0,0,4948996,0,0,0,0
626,1459799507627575215,13881491248121689577,2138,3188,4072,759662,5124964,220,2860,712499,39896,672603,49082639,2860,203060,204032,55378429,0,0,5124964,0,0,0,0
627,5685694842651379564,15881545856690920742,2235,3206,4081,753322,5124964,220,2860,710711,40265,670446,48958529,2860,203060,205184,55249140,0,0,5124964,0,0,0,0
628,11801883293739270566,12568602097796640355,2006,3036,3959,745741,5042791,193,2509,678633,17955,660678,46789767,2509,178139,194304,52954701,0,0,5042791,0,0,0,0
629,6592724588743389130,15300524767903065322,2152,3203,4078,766978,5121688,217,2821,706846,37012,669834,48698350,2821,200291,204992,54996377,0,0,5121688,0,0,0,0
630,8330099591412088470,18270213682518143151,2329,3196,4077,770458,5120596,216,2808,712541,40456,672085,49084417,2808,199368,204544,55383460,0,0,5120596,0,0,0,0
631,9266676392503724311,16969337198218239923,2018,2946,3874,756892,4877483,173,2249,675618,29262,646356,46559118,2249,159679,188544,52545590,0,0,4877483,0,0,0,0
632,13359154327563834019,387283962128733075,2069,3020,3944,763032,5020951,190,2470,695487,34349,661138,47919905,2470,175370,193280,54076482,0,0,5020951,0,0,0,0
633,16899107902442753537,7282963618556446737,2397,3339,4193,780630,4618315,205,2665,706048,40711,665337,48635890,2665,189215,213696,54441939,0,0,4618315,0,0,0,0
634,11618460855047005185,17987319974399003843,2077,3128,4043,763744,5127876,224,2912,712655,39593,673062,49094009,2912,206752,200192,55396616,0,0,5127876,0,0,0,0
635,12756044663846706838,17730217060018558038,1495,2376,3877,638943,3637491,99,1287,464816,5814,459002,32060676,1287,91377,152064,36584428,0,0,3637491,0,0,0,0
636,12379636975563747041,11408465557131396376,2215,3111,4028,751637,4976088,213,2769,708435,38621,669814,48804773,2769,196599,199104,54932229,0,0,4976088,0,0,0,0
637,10127277570326081677,3821967035357716262,2161,3036,3959,755585,4902287,190,2470,693919,34166,659753,47812079,2470,175370,194304,53843584,0,0,4902287,0,0,0,0
638,5978535484873843695,4918624458385320930,1629,2595,3640,714837,3950284,117,1521,518113,11824,506289,35726149,1521,107991,166080,40668981,0,0,3950284,0,0,0,0
639,15856554720597671723,14494263647694403094,2057,3003,3928,760141,4991636,186,2418,681934,26866,655068,46999714,2418,171678,192192,53119289,0,0,4991636,0,0,0,0
640,4076074947052337045,12402125921113008900,2134,3020,3944,759412,4835467,186,2418,686711,28639,658072,47325781,2418,171678,193280,53289562,0,0,4835467,0,0,0,0
641,354247999281503521,13760203400160005894,1803,2856,3850,754866,4685356,156,2028,630913,12650,618263,43507697,2028,143988,182784,49278541,0,0,4685356,0,0,0,0
642,15633040578676708371,14575143759040787998,2496,3302,4138,782918,4873986,194,2522,704729,41878,662851,48542545,2522,179062,211328,54593977,0,0,4873986,0,0,0,0
643,12308432481696372414,11821245419665206135,2088,3132,4049,760480,4777136,205,2665,699834,34871,664963,48218804,2665,189215,200448,54150132,0,0,4777136,0,0,0,0
644,17282118379056108663,14931378501410607555,1658,2595,3542,712167,4140409,122,1586,556517,14968,541549,38369737,1586,112606,166080,43504541,0,0,4140409,0,0,0,0
645,3939000332160386728,8651534412698704488,2212,3218,4081,755148,4925596,212,2756,706761,38991,667770,48688527,2756,195676,205952,54774980,0,0,4925596,0,0,0,0
646,2633944345621710373,2559077666488976978,2101,3152,4069,774276,4773600,206,2678,706872,39623,667249,48694922,2678,190138,201728,54638733,0,0,4773600,0,0,0,0
647,6007702649608414427,6704059999963012702,679121,682303,4054,764661,4966585,202,2626,702326,37885,664441,48384724,2626,186446,43667392,97973862,0,0,4966585,0,0,0,0
648,5437565753968029016,859203926581896521,2355,3123,4042,763705,4730908,197,2561,700233,37495,662738,48241087,2561,181831,199872,54121445,0,0,4730908,0,0,0,0
649,16489468718597773885,16040276571959841103,2030,3037,3914,750964,4288804,145,1885,638869,24685,614184,44032591,1885,133835,194368,49404476,0,0,4288804,0,0,0,0
650,2139026678767967536,11963491151434079100,1951,2966,3893,752218,4915677,177,2301,671548,23309,648239,46290194,2301,163371,189824,52315177,0,0,4915677,0,0,0,0
651,12732998959073337617,11763197920964073598,1972,2985,3911,753846,4637308,170,2210,702140,38578,663562,48370504,2210,156910,191040,54113519,0,0,4637308,0,0,0,0
652,12667186128461695927,8754520984252185054,2158,3123,4042,765983,4958317,202,2626,704006,38307,665699,48499800,2626,186446,199872,54614460,0,0,4958317,0,0,0,0
653,965648848581406699,14926448960374435286,2217,3144,4062,767177,4747665,202,2626,705623,39238,666385,48609511,2626,186446,201216,54516077,0,0,4747665,0,0,0,0
654,14688239453222220631,9118506850881522342,1400,2075,3749,528497,2836236,70,910,337078,6208,330870,23245966,910,64610,132800,26811858,0,0,2836236,0,0,0,0
655,15499481043304135410,16206249842000774863,1451,2376,3703,629085,3614741,98,1274,450262,10180,440082,31047718,1274,90454,152064,35537765,0,0,3614741,0,0,0,0
656,15052719882199892039,6680506254250992099,2117,3090,4009,774355,5107921,209,2717,696538,31027,665511,47999068,2717,192907,197760,54276020,0,0,5107921,0,0,0,0
657,6649709512467052771,10729211271972419459,2078,3128,4043,775384,4956276,220,2860,713640,40958,672682,49159244,2860,203060,200192,55298199,0,0,4956276,0,0,0,0
658,16517822258454559377,2434891492574949009,1924,2903,3833,760835,4793126,165,2145,651826,19178,632648,44937638,2145,152295,185792,50833519,0,0,4793126,0,0,0,0
659,5658466932555957732,6954798296163031102,2043,3036,3959,763532,4945785,191,2483,696004,33912,662092,47956452,2483,176293,194304,54040325,0,0,4945785,0,0,0,0
660,4308306325296819504,13200797751396776473,1782,2831,3808,751720,4632732,152,1976,626007,14532,611475,43165419,1976,140296,181184,48875159,0,0,4632732,0,0,0,0
661,15876323454465600244,8382082058674177250,2115,3003,3928,755066,4991636,186,2418,694266,34110,660156,47836134,2418,171678,192192,53950634,0,0,4991636,0,0,0,0
662,96679807295986386,16148149702264431239,1962,2903,3833,762623,4610476,160,2080,641782,18356,623426,44246246,2080,147680,185792,49956650,0,0,4610476,0,0,0,0
