frame,frame_hash,stream_checksum,teps,scoring_calls,bound_checks,compact_lookups,dual_solver_ops,dual_updates,dual_group_solves,oracle_candidates,oracle_w1_candidates,oracle_w2_candidates,oracle_primitive_ops,dual_witness_candidates,dual_witness_primitive_ops,score_primitive_ops,total_primitive_ops,ops_w1,ops_w2,ops_w3,structural_checks,word_mismatch,metric_mismatch,tie_mismatch
484,16727794210000097239,757113430313866054,38129,39191,38884,3044413,33910344,4995,64935,236336,236336,0,15834512,64935,4480515,2508224,59816892,0,33910344,0,0,0,0,0
485,8505568299410626855,8415107637573783622,37865,38930,38683,2987600,33878247,4964,64532,170684,170684,0,11435828,64532,4452708,2491520,55284586,0,33878247,0,0,0,0,0
486,6706435875522853583,6948433125682028174,37422,38486,38267,2901503,33644481,4806,62478,135160,135160,0,9055720,62478,4310982,2463104,52414057,0,33644481,0,0,0,0,0
487,4658475360475669991,4124787604852629502,16555,17619,18753,1971198,20262866,1535,19955,17423,17423,0,1167341,19955,1376895,1127616,25924669,0,20262866,0,0,0,0,0
488,8346525333782740961,15034549447699229088,39559,40623,40249,3156020,34318947,5437,70681,315387,315387,0,21130929,70681,4876989,2599872,66123006,0,34318947,0,0,0,0,0
489,16538745875297726597,6847591514724524206,41183,42247,41703,3147145,34742565,6005,78065,457497,457497,0,30652299,78065,5386485,2703808,76674005,0,34742565,0,0,0,0,0
490,7330059832843171160,86123676959179557,36892,37954,37769,3020636,33427186,4697,61061,142087,142087,0,9519829,61061,4213209,2429056,52647685,0,33427186,0,0,0,0,0
491,5799913425808020461,16174090749241555115,39352,40414,40058,3049439,34310328,5353,69589,312297,312297,0,20923899,69589,4801641,2586496,65711861,0,34310328,0,0,0,0,0
492,11576783333258463119,16271719603802867143,37114,38177,37977,2961521,33503743,4733,61529,207701,207701,0,13915967,61529,4245501,2443328,57108037,0,33503743,0,0,0,0,0
493,13988369725958645690,14158319484250377382,26492,27554,27860,2626257,27810900,2701,35113,68152,68152,0,4566184,35113,2422797,1763456,39217454,0,27810900,0,0,0,0,0
494,5898872008016334193,1746255145263829884,36866,37930,37749,2943424,33604116,4700,61100,110121,110121,0,7378107,61100,4215900,2427520,50606816,0,33604116,0,0,0,0,0
495,15822893775796851788,11815255012873757323,41495,42558,42004,3188600,34840442,6138,79794,462824,462824,0,31009208,79794,5505786,2723712,77309752,0,34840442,0,0,0,0,0
496,16281339674383222854,8244097601339821662,40905,41970,41477,3179564,34715109,5879,76427,477352,477352,0,31982584,76427,5273489,2686080,77878303,0,34714654,455,0,0,0,0
497,7937224572244188468,11558729391643768793,39143,40206,39865,3064937,34225282,5283,68679,152626,152626,0,10225942,68679,4738851,2573184,54868061,0,34225282,0,0,0,0,0
498,2472945768402643684,11950289729280754794,38654,39717,39378,2991606,34195694,5151,66963,283498,283498,0,18994366,66963,4620447,2541888,63383379,0,34195694,0,0,0,0,0
499,18318652739687993667,2217448632330241938,30131,31194,31342,2657654,29881527,3305,42965,57994,57994,0,3885598,42965,2964585,1996416,41417122,0,29881527,0,0,0,0,0
500,3770895321614423100,10618612768874432061,41745,42807,42181,3155573,34873449,6224,80912,503484,503484,0,33733428,80912,5582928,2739648,80127207,0,34873449,0,0,0,0,0
501,12278608987047259568,1259560395184871782,36128,37194,37059,3044847,33285278,4489,58357,192865,192865,0,12921955,58357,4026633,2380416,55696188,0,33285278,0,0,0,0,0
502,1072940585732709761,15784556539348246968,30322,31385,31529,2799650,30193046,3336,43368,66730,66730,0,4470910,43368,2992392,2008640,42496167,0,30193046,0,0,0,0,0
503,18034076125913544045,11291032676390790778,40702,41766,41235,3159355,34667737,5832,75816,359444,359444,0,24082748,75816,5231408,2673024,69855507,0,34663369,4368,0,0,0,0
504,16033599779080455186,3942083300940021927,41038,42100,41593,3149596,34759478,5937,77181,321596,321596,0,21546932,77181,5325619,2694400,67517618,0,34754382,5096,0,0,0,0
505,10339549290442410553,15614093670076556781,30819,31882,31998,2849195,30484532,3482,45266,75777,75777,0,5077059,45266,3123354,2040448,43606586,0,30484532,0,0,0,0,0
506,15253381621617792018,8665236872977132092,40552,41615,41157,3031340,34724014,5762,74906,245680,245680,0,16460560,74906,5168540,2663360,62088971,0,34722922,1092,0,0,0,0
507,8437527690273272990,4150323200538051205,41047,42110,41604,3088117,34835047,5944,77272,353025,353025,0,23652675,77272,5331768,2695040,69644251,0,34835047,0,0,0,0,0
508,10092416097232429819,2843508664259847997,40264,41326,40892,3171891,34545004,5647,73411,397572,397572,0,26637324,73411,5065359,2644864,72105334,0,34545004,0,0,0,0,0
509,15846737518840069779,14741305994458893589,37763,38825,38586,2954073,33926568,4932,64116,148205,148205,0,9929735,64116,4424004,2484800,53757766,0,33926568,0,0,0,0,0
510,17534456451358536111,3708211007192885297,26670,27735,28081,2725168,27905267,2746,35698,43211,43211,0,2895137,35698,2463162,1775040,37791855,0,27905267,0,0,0,0,0
511,11873213722005862356,4081836860959624914,41833,42895,42300,3125000,34901659,6313,82069,502793,502793,0,33687131,82069,5662865,2745280,80164235,0,34898747,2912,0,0,0,0
512,14486592820706631026,6797613288946592559,29534,30596,30773,2801694,29578679,3179,41327,123751,123751,0,8291317,41327,2851563,1958144,45512170,0,29578679,0,0,0,0,0
513,4025204711630103363,17765112397826845815,16586,17651,18711,1991164,20054268,1510,19630,19448,19448,0,1303016,19630,1354470,1129664,25851293,0,20054268,0,0,0,0,0
514,3828652574031787416,16154582526321369916,34308,35371,35332,2860363,32452316,4114,53482,76618,76618,0,5133406,53482,3690258,2263744,46435419,0,32452316,0,0,0,0,0
515,11313400724548692022,7707747997781978833,38565,39628,39283,3049977,34154913,5111,66443,275963,275963,0,18489521,66443,4584567,2536192,62854453,0,34154913,0,0,0,0,0
516,11638525164681218160,8896115213884502466,37249,38313,38097,3067578,33514247,4805,62465,121904,121904,0,8167568,62465,4310085,2452032,51549607,0,33514247,0,0,0,0,0
517,7716935903689708717,15306103844841269532,39231,40293,39947,3065386,34369335,5324,69212,331292,331292,0,22196564,69212,4775628,2578752,67025612,0,34369335,0,0,0,0,0
518,4058011865849492032,13939355355731598023,41717,42780,42152,3111392,34737196,6193,80509,494331,494331,0,33120177,80509,5555121,2737920,79303958,0,34737196,0,0,0,0,0
519,9066656729121781112,14528250421775902340,37246,38308,38101,2916276,33742878,4815,62595,184803,184803,0,12381801,62595,4319055,2451712,55849823,0,33742878,0,0,0,0,0
520,546857205464664645,10856301570145447358,41060,42122,41614,3201594,34582834,5939,77207,455509,455509,0,30519103,77207,5327283,2695808,76368236,0,34582834,0,0,0,0,0
521,4034299698145399307,15229638548459539002,40844,41911,41374,3069228,34526440,5844,75972,432477,432477,0,28975959,75972,5242068,2682304,74537373,0,34526440,0,0,0,0,0
522,17476387217748300711,879928261743629222,29608,30670,30936,2848460,29868826,3188,41444,49913,49913,0,3344171,41444,2859636,1962880,40914909,0,29868826,0,0,0,0,0
523,10697020065405924224,10130278626578927117,42007,43071,42455,3143295,34952450,6401,83213,530946,530946,0,35573382,83213,5741801,2756544,82209927,0,34950630,1820,0,0,0,0
524,15931168935008656396,4592290657160576126,41708,42770,42142,3151670,34823178,6183,80379,487931,487931,0,32691377,80379,5546151,2737280,78991798,0,34823178,0,0,0,0,0
525,17786954505656660641,17553473263598314372,40831,41893,41407,3116302,34792134,5881,76453,357938,357938,0,23981846,76453,5275283,2681152,69888124,0,34791406,728,0,0,0,0
526,12029076610089283439,5225432783559662788,34277,35341,35305,2960046,32516523,4135,53755,120597,120597,0,8079999,53755,3709095,2261824,49562792,0,32516523,0,0,0,0,0
527,5819353566424271941,14046771203636798438,31365,32427,32543,2866258,30877691,3475,45175,42886,42886,0,2873362,45175,3117075,2075328,41842257,0,30877691,0,0,0,0,0
528,16016040061679728463,2261488248272301274,41720,42783,42201,3184180,34918949,6238,81094,497549,497549,0,33335783,81094,5595486,2738112,79814711,0,34918949,0,0,0,0,0
529,8536439472106739349,14034771328188012720,40265,41328,40896,2965950,34569288,5646,73398,358875,358875,0,24044625,73398,5064462,2644992,69330213,0,34569288,0,0,0,0,0
530,2176703079267279479,6222282370769885720,40999,42061,41558,3058316,34824686,5935,77155,375406,375406,0,25152202,77155,5323799,2691904,71092465,0,34818446,6240,0,0,0,0
531,6369700480421593747,4474839884423216236,37072,38135,37939,3052032,33533734,4719,61347,246907,246907,0,16542769,61347,4232943,2440640,59840057,0,33533734,0,0,0,0,0
532,2730986519077290424,3822407986819342051,41927,42990,42383,3169823,34947848,6337,82381,513121,513121,0,34379107,82381,5684289,2751360,80974810,0,34947848,0,0,0,0,0
533,12849045245733171294,33534945419774142,40663,41727,41255,3069707,34651149,5809,75517,361258,361258,0,24204286,75517,5210673,2670528,69847598,0,34651149,0,0,0,0,0
534,7832465412992783714,10686194295474488775,16747,17810,18973,1865180,20576491,1555,20215,15228,15228,0,1020276,20215,1394835,1139840,26015595,0,20576491,0,0,0,0,0
535,7497195367722180584,6100338770374019732,36179,37242,37099,3033166,33242898,4531,58903,199014,199014,0,13333938,58903,4064307,2383488,56094896,0,33242898,0,0,0,0,0
536,8227261731462856155,5527246421086519444,679121,721457,41806,3189823,34718346,6039,78507,466521,466521,0,31256907,78507,5416983,46173248,120797113,0,34718346,0,0,0,0,0
537,17485264431857448076,1482226281496930759,40780,41844,41362,3124118,34610511,5843,75959,331416,331416,0,22204872,75959,5241197,2678016,67900076,0,34608951,1560,0,0,0,0
538,4825051417355408953,8627870634937411549,23923,24988,25434,2452304,25891827,2351,30563,38236,38236,0,2561812,30563,2108847,1599232,34639456,0,25891827,0,0,0,0,0
539,2335761521077289282,6873145610101513708,35568,36630,36513,3009184,32933030,4419,57447,120952,120952,0,8103784,57447,3963843,2344320,50390674,0,32933030,0,0,0,0,0
540,5336102852231288255,9691678115240896768,41588,42651,42086,3224734,34797633,6176,80288,527299,527299,0,35329033,80288,5539872,2729664,81663022,0,34797633,0,0,0,0,0
541,8879022569292388333,15023935061540084910,39756,40818,40426,3135807,34429122,5510,71630,295599,295599,0,19805133,71630,4942470,2612352,64965310,0,34429122,0,0,0,0,0
542,3361348252604213287,12056153300320930110,40157,41221,40751,3070791,34543912,5613,72969,394421,394421,0,26426207,72969,5034887,2638144,71754692,0,34541767,2145,0,0,0,0
543,10122067216521551917,4189471345221191444,39217,40281,39931,3105475,34349107,5347,69511,250399,250399,0,16776733,69511,4796259,2577984,61645489,0,34349107,0,0,0,0,0
544,9493247934603932636,13512764101591511079,38016,39079,38822,2997407,33977190,4971,64623,200706,200706,0,13447302,64623,4458987,2501056,57420764,0,33977190,0,0,0,0,0
545,10146694556736176973,1250765802986136425,40387,41449,41007,3093060,34688524,5709,74217,371993,371993,0,24923531,74217,5120973,2652736,70519831,0,34688524,0,0,0,0,0
546,8003997507413352174,14601475483233226460,31843,32906,33043,2869857,31199155,3619,47047,47117,47117,0,3156839,47047,3246243,2105984,42611121,0,31199155,0,0,0,0,0
547,6603960482610020736,10175893207350623687,40937,42000,41458,3120602,34723351,5893,76609,446627,446627,0,29924009,76609,5286047,2688000,75783467,0,34722623,728,0,0,0,0
548,17211681883597533513,2066012383376528869,40725,41788,41268,3061238,34706100,5806,75478,380869,380869,0,25518223,75478,5208008,2674432,71209269,0,34705008,1092,0,0,0,0
549,17389524673632328608,7800411151420840342,38197,39260,38992,2964852,34056282,5021,65273,171412,171412,0,11484604,65273,4503837,2512640,55561207,0,34056282,0,0,0,0,0
550,12080290410387591241,4631293495394377196,29631,30694,30898,2802121,29806270,3197,41561,71110,71110,0,4764370,41561,2867709,1964416,42235784,0,29806270,0,0,0,0,0
551,7652851813370030783,4960817407635589740,41528,42591,41979,3104720,34865662,6134,79742,519454,519454,0,34803418,79742,5502198,2725824,81043801,0,34865662,0,0,0,0,0
552,14065052034159838740,17011513443400916163,41055,42119,41607,3056332,34756033,5965,77545,415987,415987,0,27871129,77545,5350631,2695616,73771348,0,34755305,728,0,0,0,0
553,674705352967029218,12448072160037665570,39907,40971,40571,3199599,34465691,5539,72007,293971,293971,0,19696057,72007,4968483,2622144,64992545,0,34465691,0,0,0,0,0
554,7019131355554111573,9858118421280283112,42113,43175,42479,3153560,34932690,6398,83174,535694,535694,0,35891498,83174,5739136,2763200,82522563,0,34929323,3367,0,0,0,0
555,5872738573094656266,18383203963956490845,9005,10057,12680,1158305,11962899,731,9503,9279,9279,0,621693,9503,655707,643648,15054932,0,11962899,0,0,0,0,0
556,1055675410619155363,1637254770442031909,38829,39891,39577,3082823,34251282,5199,67587,288510,288510,0,19330170,67587,4663503,2553024,63920379,0,34251282,0,0,0,0,0
557,12147048754990568428,11282959607205883350,39915,40978,40578,2986982,34475415,5535,71955,220451,220451,0,14770217,71955,4964895,2622592,59860679,0,34475415,0,0,0,0,0
558,12436428953288854489,16837924097927159932,40337,41399,40919,3089900,34427224,5824,75712,470960,470960,0,31554320,75712,5224128,2649536,76986027,0,34427224,0,0,0,0,0
559,2655781743932671180,1954843205782732063,35899,36963,36825,2914074,32984796,4506,58578,95307,95307,0,6385569,58578,4041882,2365632,48728778,0,32984796,0,0,0,0,0
560,11828024577298976742,11525888813681285186,19105,20167,20953,2207609,22262890,1789,23257,25742,25742,0,1724714,23257,1604733,1290688,29111587,0,22262890,0,0,0,0,0
561,15502345197839159256,4182268435451599409,37998,39063,38802,3046157,33810491,4961,64493,196609,196609,0,13172803,64493,4450017,2500032,57018302,0,33810491,0,0,0,0,0
562,14752344490270890083,7021006005466462293,19280,20338,21255,2078493,22335222,1806,23478,20769,20769,0,1391523,23478,1619982,1301632,28748107,0,22335222,0,0,0,0,0
563,14608729376926156580,18437829627042708838,39364,40427,40072,3067735,34419736,5369,69797,365875,365875,0,24513625,69797,4815993,2587328,69444489,0,34419736,0,0,0,0,0
564,3354891253350968017,3377920520313041400,41168,42232,41709,3100300,34602204,6011,78143,371349,371349,0,24880383,78143,5391919,2702848,70719363,0,34600657,1547,0,0,0,0
565,16685265364716975585,844356231132363270,40198,41262,40801,3098415,34550386,5632,73216,339544,339544,0,22749448,73216,5052008,2640768,68131826,0,34546018,4368,0,0,0,0
566,14842864649018849840,2210573490343041413,39261,40323,39976,3061105,34309990,5319,69147,280064,280064,0,18764288,69147,4771143,2580672,63527174,0,34309990,0,0,0,0,0
567,5928217834996158424,7138027314132704394,40780,41843,41361,3171089,34708921,5856,76128,400828,400828,0,26855476,76128,5252832,2677952,72707631,0,34708921,0,0,0,0,0
568,17434504922175953168,9710844928083121461,38626,39689,39384,3042000,34052564,5202,67626,205733,205733,0,13784111,67626,4666194,2540096,58124349,0,34052564,0,0,0,0,0
569,7117658762721286890,3764946894157613340,41077,42140,41557,3076276,34778224,5951,77363,451825,451825,0,30272275,77363,5338047,2696960,76203339,0,34778224,0,0,0,0,0
570,10203736539240994775,3061780863673954632,38611,39674,39374,3044472,34112871,5155,67015,301261,301261,0,20184487,67015,4624035,2539136,64544375,0,34112871,0,0,0,0,0
571,11098166362092074578,2740551384970626393,40064,41128,40632,3081188,34299772,5549,72137,379775,379775,0,25444925,72137,4977453,2632192,70476162,0,34299772,0,0,0,0,0
572,1573018371868451774,8431965404724663688,41099,42163,41648,3056146,34771490,5983,77779,449656,449656,0,30126952,77779,5366751,2698432,76061419,0,34771490,0,0,0,0,0
573,11132766719071366564,16864684341497862163,37804,38868,38572,3046071,33772414,4918,63934,193598,193598,0,12971066,63934,4411446,2487552,56727121,0,33772414,0,0,0,0,0
574,14938748621248242089,12114020525670308697,40315,41380,40837,3104574,34367203,5637,73281,392990,392990,0,26330330,73281,5056389,2648320,71547653,0,34367203,0,0,0,0,0
575,15141505710327569973,11100609951996122915,41655,42719,42145,3130659,34961836,6220,80860,457725,457725,0,30667575,80860,5579444,2734016,77115675,0,34958924,2912,0,0,0,0
576,2522339944516760991,5496995116052564479,40146,41208,40785,3097042,34539362,5603,72839,236987,236987,0,15878129,72839,5025891,2637312,61218521,0,34539362,0,0,0,0,0
577,3519511175855033996,14365059771449097512,38492,39555,39266,2990910,34133242,5086,66118,208961,208961,0,14000387,66118,4562142,2531520,58257467,0,34133242,0,0,0,0,0
578,11175799046987977717,12361548059700877402,41612,42677,42084,3173372,34870212,6177,80301,517644,517644,0,34682148,80301,5540769,2731328,81039913,0,34870212,0,0,0,0,0
579,12691594996910402128,344466236393507469,39943,41006,40600,3081615,34536125,5557,72241,309592,309592,0,20742664,72241,4984655,2624384,66010043,0,34534565,1560,0,0,0,0
580,824957630077728200,8292714424518333242,41368,42432,41889,3181572,34819148,6109,79417,455391,455391,0,30511197,79417,5479903,2715648,76749357,0,34815781,3367,0,0,0,0
581,8963110194823669978,2528759567673357867,39242,40304,39957,3081463,34282872,5326,69238,293437,293437,0,19660279,69238,4777422,2579456,64421449,0,34282872,0,0,0,0,0
582,1689853167416151756,6499398239549448788,35486,36548,36442,2962761,32957873,4377,56901,96292,96292,0,6451564,56901,3926169,2339072,48673881,0,32957873,0,0,0,0,0
583,12705560270689399401,15898021484841765826,39179,40244,39900,3072439,34042528,5317,69121,261961,261961,0,17551387,69121,4769349,2575616,62051219,0,34042528,0,0,0,0,0
584,6679314516838931322,2346399211857136011,40911,41973,41462,3096920,34706087,5891,76583,389016,389016,0,26064072,76583,5284227,2686272,71879040,0,34706087,0,0,0,0,0
585,205395166280809722,6847871900023254530,41845,42909,42293,3118951,34667490,6297,81861,510421,510421,0,34198207,81861,5648409,2746176,80421526,0,34667490,0,0,0,0,0
586,17711132199357655307,2456977405722387606,40501,41565,41112,3103116,34713549,5731,74503,289671,289671,0,19407957,74503,5140941,2660160,65066835,0,34699873,13676,0,0,0,0
587,5798949640987736678,13454506702855301823,24438,25501,26017,2453959,26457054,2421,31473,24666,24666,0,1652622,31473,2171637,1632064,34393353,0,26457054,0,0,0,0,0
588,3595770880642699403,10758061775254332935,17529,18592,19443,1994808,20961122,1611,20943,24729,24729,0,1656843,20943,1445067,1189888,27267171,0,20961122,0,0,0,0,0
589,8980185292352069850,6400209470120888174,40582,41644,41163,3138765,34623030,5746,74698,440406,440406,0,29507202,74698,5154162,2665216,75129538,0,34623030,0,0,0,0,0
590,1599472825661372013,10734987627005193304,40897,41960,41468,3170761,34803106,5897,76661,408617,408617,0,27377339,76661,5289609,2685440,73367723,0,34803106,0,0,0,0,0
591,861103738198066900,16479487322364318595,41471,42534,41982,3165815,34833110,6141,79833,458504,458504,0,30719768,79833,5508477,2722176,76991328,0,34833110,0,0,0,0,0
592,6278244716791771529,13777593739691147657,7877,8934,10576,1092721,11659583,702,9126,9620,9620,0,644540,9126,629694,571776,14608890,0,11659583,0,0,0,0,0
593,11997336858890284665,14252076997100490447,38692,39755,39451,3049701,34114899,5159,67067,243437,243437,0,16310279,67067,4627623,2544320,60686273,0,34114899,0,0,0,0,0
594,4205818518984144585,11712819959018657341,42004,43066,42449,3068612,34740043,6386,83018,488577,488577,0,32734659,83018,5728268,2756224,79070255,0,34739588,455,0,0,0,0
595,6066573667813954280,1757411923530807542,23658,24722,25475,2560307,25837110,2328,30264,22809,22809,0,1528203,30264,2088216,1582208,33621519,0,25837110,0,0,0,0,0
596,14609244935628395091,9851084483439647262,19460,20520,21243,2191856,22371739,1828,23764,15775,15775,0,1056925,23764,1639716,1313280,28594759,0,22371739,0,0,0,0,0
597,1903729602926661768,15112913261840339073,37020,38083,37840,2954702,33559760,4790,62270,316917,316917,0,21233439,62270,4296630,2437312,64519683,0,33559760,0,0,0,0,0
598,6375076593606782234,5862565523523289920,30123,31185,31393,2883556,30182698,3290,42770,40407,40407,0,2707269,42770,2951130,1995840,40751886,0,30182698,0,0,0,0,0
599,14100832679551978938,5934152636289852701,38988,40052,39723,3043144,34202545,5236,68068,192454,192454,0,12894418,68068,4696692,2563328,57439850,0,34202545,0,0,0,0,0
600,2124410564241919280,17686594631268813390,38178,39241,38973,3093294,34046207,5071,65923,209539,209539,0,14039113,65923,4548687,2511424,58277698,0,34046207,0,2560,0,0,0
601,10157325067802047470,10925330366732238419,41530,42593,42010,3149645,34915270,6158,80054,432996,432996,0,29010732,80054,5523726,2725952,75367335,0,34915270,0,0,0,0,0
602,1388868243517417457,13727534151944332833,41022,42084,41525,3111538,34738171,5909,76817,453359,453359,0,30375053,76817,5300373,2693376,76260036,0,34738171,0,0,0,0,0
603,11455655323498358508,10877701297452920962,41395,42458,41905,3082428,34780343,6144,79872,523111,523111,0,35048437,79872,5511298,2717312,81181723,0,34775247,5096,0,0,0,0
604,9196076904294381006,13799177890091203343,21271,22334,22946,2347298,24046399,2032,26416,30807,30807,0,2064069,26416,1822704,1429376,31732792,0,24046399,0,0,0,0,0
605,11261183002884324459,11579464549762348527,40130,41193,40770,3013515,34576828,5627,73151,316920,316920,0,21233640,73151,5047419,2636352,66548524,0,34576828,0,0,0,0,0
606,16935248220436306587,16527509678751000583,39452,40516,40150,3004542,34326994,5405,70265,358223,358223,0,24000941,70265,4848285,2593024,68813936,0,34326994,0,0,0,0,0
607,8665111219771671266,746826052528572446,40719,41782,41306,3158448,34668777,5818,75634,335236,335236,0,22460812,75634,5218850,2674048,68222241,0,34664409,4368,0,0,0,0
608,12344316843894040173,17422445005758692464,34378,35442,35398,2935392,32393608,4114,53482,134915,134915,0,9039305,53482,3690258,2268288,50362249,0,32393608,0,0,0,0,0
609,15442102946810924202,11412256090342198253,9706,10769,12211,1306591,13260728,836,10868,10038,10038,0,672546,10868,749892,689216,16691184,0,13260728,0,0,0,0,0
610,13260056475735686285,4496111522415770711,41098,42162,41650,3062195,34657766,5971,77623,428351,428351,0,28699517,77623,5355987,2698368,74515483,0,34657766,0,0,0,0,0
611,339397576250903691,9370641775723779223,30205,31267,31449,2826525,30204018,3295,42835,41994,41994,0,2813598,42835,2955615,2001088,40832293,0,30204018,0,0,0,0,0
612,221151923736725493,12692036270898707153,40188,41251,40826,3051458,34635666,5637,73281,327225,327225,0,21924075,73281,5056389,2640064,67348478,0,34635666,0,0,0,0,0
613,2441542289270940247,5779684091336869349,39789,40854,40462,3048597,34470579,5497,71461,363010,363010,0,24321670,71461,4930809,2614656,69426773,0,34470579,0,0,0,0,0
614,2745968620229765810,16524562767159982568,40639,41701,41233,3056395,34740199,5808,75504,397466,397466,0,26630222,75504,5209776,2668864,72346689,0,34740199,0,0,0,0,0
615,4713182381626846574,13766654445358089053,40927,41990,41495,3139345,34687432,5886,76518,365035,365035,0,24457345,76518,5279742,2687360,70292719,0,34687432,0,0,0,0,0
616,1993988078026143436,11924175691212350062,38545,39607,39311,2970540,34147412,5124,66612,186249,186249,0,12478683,66612,4596228,2534848,56767022,0,34147412,0,0,0,0,0
617,16003950986342310521,3134731417163780364,40864,41927,41438,3098935,34740485,5883,76479,467148,467148,0,31298916,76479,5277051,2683328,77140153,0,34740485,0,0,0,0,0
618,1448929979945337566,12745087476487611449,39712,40776,40391,3096202,34411169,5463,71019,280322,280322,0,18781574,71019,4900311,2609664,63839311,0,34411169,0,0,0,0,0
619,378026172324453297,11473586377980812483,39533,40597,40228,3021721,34477274,5442,70746,321699,321699,0,21553833,70746,4881474,2598208,66572738,0,34477274,0,0,0,0,0
620,11784367204706456919,4617033734874652823,39582,40646,40236,3141970,34326422,5455,70915,348187,348187,0,23328529,70915,4893135,2601344,68331636,0,34326422,0,0,0,0,0
621,5371584818921580350,2383185212503462994,32598,33661,33709,2868215,31477186,3731,48503,109630,109630,0,7345210,48503,3346707,2154304,47225331,0,31477186,0,0,0,0,0
622,8390587683762868493,10129950718371388192,40462,41525,41074,3015413,34629543,5765,74945,345556,345556,0,23152252,74945,5171205,2657600,68667087,0,34629543,0,0,0,0,0
623,5057135895183718154,13247521916945176705,2015,2528,18646,541416,2034110,123,1599,1981,1981,0,132727,1599,110331,161792,2999022,0,2034110,0,0,0,0,0
624,6973639689050442241,7119522225100301207,16,16,213,0,0,0,0,0,0,0,0,0,0,1024,1237,0,0,0,0,0,0,0
625,4575858298193425457,4130466104033084581,40839,41903,41418,2973437,34708726,5860,76180,424352,424352,0,28431584,76180,5256420,2681792,74093377,0,34708726,0,0,0,0,0
626,1459799507627575215,13881491248121689577,41591,42654,42059,3115557,34912059,6171,80223,461659,461659,0,30931153,80223,5535387,2729856,77266071,0,34912059,0,0,0,0,0
627,5685694842651379564,15881545856690920742,40768,41833,41316,3041987,34728174,5843,75959,456435,456435,0,30581145,75959,5241275,2677312,76311209,0,34723806,4368,0,0,0,0
628,11801883293739270566,12568602097796640355,38443,39506,39218,2913184,34130785,5107,66391,76117,76117,0,5099839,66391,4580979,2528384,49292389,0,34130785,0,0,0,0,0
629,6592724588743389130,15300524767903065322,40722,41785,41274,3078622,34759764,5811,75543,328629,328629,0,22018143,75543,5212597,2674240,67784640,0,34752432,7332,0,0,0,0
630,8330099591412088470,18270213682518143151,41660,42723,42114,3141108,34935277,6191,80483,469350,469350,0,31446450,80483,5553327,2734272,77852548,0,34935277,0,0,0,0,0
631,9266676392503724311,16969337198218239923,35903,36967,36840,2986136,33194655,4478,58214,188885,188885,0,12655295,58214,4016766,2365888,55255580,0,33194655,0,0,0,0,0
632,13359154327563834019,387283962128733075,38602,39665,39363,3089856,34167770,5164,67132,296570,296570,0,19870190,67132,4632108,2538560,64337847,0,34167770,0,0,0,0,0
633,16899107902442753537,7282963618556446737,40168,41232,40751,3068281,34330335,5618,73034,349817,349817,0,23437739,73034,5039346,2638848,68555300,0,34330335,0,0,0,0,0
634,11618460855047005185,17987319974399003843,41819,42883,42290,3139644,34985301,6277,81601,470722,470722,0,31538374,81601,5630469,2744512,78080590,0,34985301,0,0,0,0,0
635,12756044663846706838,17730217060018558038,19384,20448,21647,2084428,22684662,1846,23998,11411,11411,0,764537,23998,1655862,1308672,28519808,0,22684662,0,0,0,0,0
636,12379636975563747041,11408465557131396376,41094,42157,41646,3072929,34780291,5964,77532,416576,416576,0,27910592,77532,5349708,2698048,73853214,0,34780291,0,0,0,0,0
637,10127277570326081677,3821967035357716262,38774,39838,39527,3032144,34159723,5177,67301,282951,282951,0,18957717,67301,4643769,2549632,63382512,0,34159723,0,0,0,0,0
638,5978535484873843695,4918624458385320930,23804,24866,25360,2534160,25801113,2350,30550,34589,34589,0,2317463,30550,2107950,1591424,34377470,0,25801113,0,0,0,0,0
639,15856554720597671723,14494263647694403094,37846,38909,38656,3001998,33865182,4953,64389,169020,169020,0,11324340,64389,4442841,2490176,55163193,0,33865182,0,0,0,0,0
640,4076074947052337045,12402125921113008900,38420,39484,39197,3039152,34023990,5093,66209,185480,185480,0,12427160,66209,4568421,2526976,56624896,0,34023990,0,0,0,0,0
641,354247999281503521,13760203400160005894,32712,33777,33877,2907975,31666544,3819,49647,40889,40889,0,2739563,49647,3425643,2161728,42935330,0,31666544,0,0,0,0,0
642,15633040578676708371,14575143759040787998,39257,40321,39895,3058540,34142680,5311,69043,394854,394854,0,26455218,69043,4763967,2580544,71040844,0,34142680,0,0,0,0,0
643,12308432481696372414,11821245419665206135,40090,41153,40734,3088204,34485464,5599,72787,345857,345857,0,23172419,72787,5022303,2633792,68442916,0,34485464,0,0,0,0,0
644,17282118379056108663,14931378501410607555,26604,27669,27967,2674392,27876290,2742,35646,55267,55267,0,3702889,35646,2459574,1770816,38511928,0,27876290,0,0,0,0,0
645,3939000332160386728,8651534412698704488,40784,41848,41318,3042683,34661276,5829,75777,356001,356001,0,23852067,75777,5228613,2678272,69504229,0,34661276,0,0,0,0,0
646,2633944345621710373,2559077666488976978,40792,41856,41373,3150113,34623433,5863,76219,428104,428104,0,28682968,76219,5259111,2678784,74435782,0,34623433,0,0,0,0,0
647,6007702649608414427,6704059999963012702,679121,720152,40583,3072992,34488727,5513,71669,340995,340995,0,22846665,71669,4945161,46089728,111483856,0,34488727,0,0,0,0,0
